OID_,ORIG_FID,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM,MEDIAN,PCT90
338,338,10.000000000000000,3.599999999998790,17.299999237060547,17.500000000000000,0.200000762939453,17.359999465942380,0.080000305175781,173.599994659423800,17.299999237060547,17.500000000000000
339,339,8.000000000000000,2.879999999999032,17.200000762939453,17.500000000000000,0.299999237060547,17.362499713897705,0.085695557309216,138.899997711181641,17.399999618530273,17.429999732971190
340,340,9.000000000000000,3.239999999998911,17.299999237060547,17.399999618530273,0.100000381469727,17.377777311537002,0.041574129556269,156.399995803833008,17.399999618530273,17.399999618530273
341,341,10.000000000000000,3.599999999998790,17.299999237060547,17.399999618530273,0.100000381469727,17.349999427795407,0.050000190734862,173.499994277954073,17.349999427795410,17.399999618530273
342,342,9.000000000000000,3.239999999998911,17.200000762939453,17.399999618530273,0.199998855590820,17.322221755981445,0.062853763773198,155.899995803833008,17.299999237060547,17.399999618530273
343,343,8.000000000000000,2.879999999999032,17.200000762939453,17.500000000000000,0.299999237060547,17.362499713897705,0.085695557309215,138.899997711181641,17.399999618530273,17.429999732971190
344,344,9.000000000000000,3.239999999998911,17.299999237060547,17.500000000000000,0.200000762939453,17.388888465033638,0.056655988497873,156.499996185302734,17.399999618530273,17.419999694824220
345,345,8.000000000000000,2.879999999999032,17.399999618530273,17.399999618530273,0.000000000000000,17.399999618530273,0.000000000000000,139.199996948242188,17.399999618530273,17.399999618530273
346,346,8.000000000000000,2.879999999999032,17.299999237060547,17.399999618530273,0.100000381469727,17.387499570846558,0.033072017547561,139.099996566772461,17.399999618530273,17.399999618530273
347,347,9.000000000000000,3.239999999998911,17.299999237060547,17.500000000000000,0.200000762939453,17.399999618530273,0.047140631905657,156.599996566772461,17.399999618530273,17.419999694824220
348,348,11.000000000000000,3.959999999998669,17.299999237060547,17.500000000000000,0.200000762939453,17.372726787220344,0.061657780506009,191.099994659423771,17.399999618530273,17.399999618530273
349,349,9.000000000000000,3.239999999998911,17.299999237060547,17.500000000000000,0.200000762939453,17.399999618530273,0.047140631905657,156.599996566772461,17.399999618530273,17.419999694824220
350,350,8.000000000000000,2.879999999999032,17.399999618530273,17.500000000000000,0.100000381469727,17.424999713897702,0.043301435370458,139.399997711181612,17.399999618530273,17.500000000000000
351,351,10.000000000000000,3.599999999998790,17.200000762939453,17.500000000000000,0.299999237060547,17.339999771118165,0.091651280818587,173.399997711181641,17.349999427795410,17.409999656677247
352,352,9.000000000000000,3.239999999998911,17.299999237060547,17.399999618530273,0.100000381469727,17.366666158040363,0.047140631905657,156.299995422363281,17.399999618530273,17.399999618530273
353,353,8.000000000000000,2.879999999999032,17.299999237060547,17.399999618530273,0.100000381469727,17.349999427795410,0.050000190734864,138.799995422363281,17.349999427795410,17.399999618530273
354,354,8.000000000000000,2.879999999999032,17.299999237060547,17.399999618530273,0.100000381469727,17.387499570846558,0.033072017547561,139.099996566772461,17.399999618530273,17.399999618530273
355,355,8.000000000000000,2.879999999999032,17.299999237060547,17.399999618530273,0.100000381469727,17.324999332427975,0.043301435370458,138.599994659423800,17.299999237060547,17.399999618530273
356,356,9.000000000000000,3.239999999998911,17.299999237060547,17.500000000000000,0.200000762939453,17.355555004543728,0.068493750203803,156.199995040893555,17.299999237060547,17.419999694824220
357,357,9.000000000000000,3.239999999998911,17.299999237060547,17.399999618530273,0.100000381469727,17.366666158040363,0.047140631905657,156.299995422363281,17.399999618530273,17.399999618530273
358,358,9.000000000000000,3.239999999998911,17.299999237060547,17.399999618530273,0.100000381469727,17.366666158040360,0.047140631905657,156.299995422363224,17.399999618530273,17.399999618530273
359,359,9.000000000000000,3.239999999998911,17.299999237060547,17.399999618530273,0.100000381469727,17.388888465033638,0.031427087937105,156.499996185302734,17.399999618530273,17.399999618530273
360,360,9.000000000000000,3.239999999998911,17.299999237060547,17.399999618530273,0.100000381469727,17.366666158040367,0.047140631905657,156.299995422363310,17.399999618530273,17.399999618530273
361,361,9.000000000000000,3.239999999998911,17.299999237060547,17.500000000000000,0.200000762939453,17.399999618530273,0.066666920979818,156.599996566772461,17.399999618530273,17.500000000000000
